Date,Location,PM2.5 (μg/m³),PM10 (μg/m³),O3 (ppm),CO (ppm),SO2 (ppm),NO2 (ppm),AQI,Category,Monitoring Station,Station Type,Operational Status
2024-05-07,"Pedu, Central, Ghana",36.22344389727944,478.9670605283852,132.61002627933706,7.374314414271222,7.924960612992882,160.82184921222634,322,Hazardous,Station 1,Suburban,Active
2024-05-08,"Bakaano, Central, Ghana",196.24677820334242,264.82986197280997,194.4700406423538,2.528374006902893,19.148961490811946,158.39220289334315,359,Hazardous,Station 3,Rural,Active
2024-05-09,"Pedu, Central, Ghana",239.96941735856174,120.94664705644459,18.433887039236254,0.6728461292151455,38.62363952990896,25.436237843377384,173,Unhealthy,Station 3,Suburban,Active
2024-05-10,"Augusco, Central, Ghana",300.01027405965186,250.30178557735377,244.11700311666823,2.6799726688437797,48.48587397161036,79.71184482882552,279,Very Unhealthy,Station 1,Suburban,Active
2024-05-11,"Pedu, Central, Ghana",145.83128935465163,339.8101663675539,282.1511858638208,9.122082367815256,35.49951158139418,34.03052822890338,113,Unhealthy for Sensitive Groups,Station 2,Suburban,Active
2024-05-12,"Bakaano, Central, Ghana",347.4909430632713,38.11960898678224,194.62961584781578,6.331786748957723,32.071216498429386,50.94410009150978,287,Very Unhealthy,Station 3,Rural,Active
2024-05-13,"Pedu, Central, Ghana",430.0611985946023,137.35190752394598,286.3697786576432,7.210546608978719,96.39160120731884,52.64923496610887,430,Hazardous,Station 1,Rural,Active
2024-05-14,"Bakaano, Central, Ghana",389.9254944466749,403.4827454419968,45.429694310988985,2.5715235110909584,64.15796812433942,111.24727880515455,341,Hazardous,Station 1,Rural,Active
2024-05-15,"Pedu, Central, Ghana",19.809412674178574,229.8324352013306,143.2248568441061,7.193881555748202,2.343295536738821,82.2821863520931,150,Unhealthy for Sensitive Groups,Station 1,Suburban,Active
2024-05-16,"Bakaano, Central, Ghana",240.25347362891446,273.28857101614744,180.54202018363418,0.2812150627792376,43.01759084443132,189.54656080126108,449,Hazardous,Station 2,Rural,Active
2024-05-17,"Pedu, Central, Ghana",52.46508920908744,216.40800110473464,174.520994226356,3.753213457730138,87.50086997439702,25.274028389401025,126,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2024-05-18,"Pedu, Central, Ghana",121.02250793126373,21.94997132150256,120.43853372671298,6.2675334854233125,30.145618641066797,194.73842697003977,154,Unhealthy,Station 1,Suburban,Active
2024-05-19,"Bakaano, Central, Ghana",493.33129663357323,82.87488991007797,101.42532280987841,1.4609656554132022,9.455634477438824,46.12772804285279,489,Hazardous,Station 1,Rural,Active
2024-05-20,"Pedu, Central, Ghana",71.24777145075662,222.77081937094545,38.047206765125644,8.230035744469347,75.83847715899178,154.5747872763706,385,Hazardous,Station 3,Rural,Active
2024-05-21,"Bakaano, Central, Ghana",249.44407672567803,104.5927327039639,117.52273516868345,2.350312988119186,60.60138319360813,67.79398523456427,473,Hazardous,Station 3,Rural,Active
2024-05-22,"Pedu, Central, Ghana",309.07786715905956,24.98951432983937,48.79824453164554,6.522811128184463,57.03125078265039,28.616279083462782,272,Very Unhealthy,Station 3,Suburban,Active
2024-05-23,"Bakaano, Central, Ghana",351.232485272052,421.82483202591186,220.30970294766553,4.051971425753297,5.357655960740793,171.577837049248,103,Unhealthy for Sensitive Groups,Station 2,Rural,Active
2024-05-24,"Pedu, Central, Ghana",279.82434174345707,490.5962645820579,62.649280648376994,5.960435954776472,14.049900979551733,61.77217984729264,416,Hazardous,Station 2,Suburban,Active
2024-05-25,"Bakaano, Central, Ghana",4.88542370959183,396.57143699836973,17.569591585360158,1.0745055262890812,62.25493962131138,131.77108084536843,392,Hazardous,Station 2,Rural,Active
2024-05-26,"Bakaano, Central, Ghana",163.23065412199594,426.8924608523335,165.7098413451703,0.16912799921607324,20.782384145883583,113.28873701732532,298,Very Unhealthy,Station 3,Rural,Active
2024-05-27,"Augusco, Central, Ghana",258.85582169235573,120.98856515852269,178.5689198158205,9.095644273803012,50.40700797484243,94.35126187817487,245,Very Unhealthy,Station 3,Rural,Active
2024-05-28,"Pedu, Central, Ghana",43.93324957241668,480.3134877565999,261.5739183841516,2.696300087671828,54.488168602939346,99.16389452970782,175,Unhealthy,Station 3,Suburban,Active
2024-05-29,"Augusco, Central, Ghana",175.3134656045904,98.46285222671419,173.09448372530457,8.196770027804591,28.35071902709394,146.4475828184575,38,Good,Station 3,Rural,Active
2024-05-30,"Augusco, Central, Ghana",16.601554395683284,475.71490518091616,103.64425611703372,9.993503004722001,94.84251555414929,17.554582824688115,476,Hazardous,Station 1,Rural,Active
2024-05-31,"Bakaano, Central, Ghana",39.28924857751037,497.4096469829755,240.90356445789615,2.114312579989112,84.24641068355751,133.63613239158104,169,Unhealthy,Station 2,Suburban,Active
2024-06-01,"Bakaano, Central, Ghana",198.46163810079804,355.86140287302436,162.08366795622632,2.6517074118335557,72.23735076327985,179.16242027971575,246,Very Unhealthy,Station 1,Rural,Active
2024-06-02,"Bakaano, Central, Ghana",66.35787702153017,490.57186589591095,23.78408538935752,6.628597876346657,7.7993866409409085,11.55763940397283,25,Good,Station 2,Rural,Active
2024-06-03,"Pedu, Central, Ghana",283.7704241307791,284.76988978355183,169.755168093974,9.654486346006212,10.613001930901945,28.13066784673335,354,Hazardous,Station 3,Suburban,Active
2024-06-04,"Augusco, Central, Ghana",344.73248456863286,129.77089158804517,272.4055636264987,9.15814348190744,49.27813458649557,143.32638734040628,305,Hazardous,Station 2,Suburban,Active
2024-06-05,"Pedu, Central, Ghana",400.2933495545414,218.49794283281042,118.89378764946616,5.028755200655849,16.071334919098568,87.45632964892351,408,Hazardous,Station 3,Rural,Active
2024-06-06,"Pedu, Central, Ghana",100.07512212240505,296.780467689393,88.89774056994003,7.951102825267247,97.8265463529474,80.70972416273767,407,Hazardous,Station 1,Suburban,Active
2024-06-07,"Augusco, Central, Ghana",83.74129112953487,36.5407810135075,43.04083710540601,1.3574585309990106,15.852023402740944,27.393326908847172,12,Good,Station 3,Rural,Active
2024-06-08,"Pedu, Central, Ghana",52.28392016720013,311.17163230862303,45.4336565806072,9.774381842040123,48.746783546397396,101.35400814355762,315,Hazardous,Station 3,Suburban,Active
2024-06-09,"Augusco, Central, Ghana",318.21512477181835,490.58891838114727,129.83144530254566,9.643532340359865,36.41210568415054,25.30906223927545,390,Hazardous,Station 3,Suburban,Active
2024-06-10,"Augusco, Central, Ghana",353.2378632434506,95.05382489186381,178.70394724845886,1.6372895787917097,63.938642145409794,95.32409126210808,312,Hazardous,Station 2,Rural,Active
2024-06-11,"Bakaano, Central, Ghana",15.793072412821019,396.29755814419167,24.184621550880525,2.994231248031066,12.90364088894249,152.72305979233133,35,Good,Station 3,Rural,Active
2024-06-12,"Bakaano, Central, Ghana",468.1061231218449,453.9493968898097,281.87057670754973,1.0015499750676693,43.03164280423909,51.652871577432705,172,Unhealthy,Station 2,Rural,Active
2024-06-13,"Bakaano, Central, Ghana",25.985641825736206,471.85079641011043,226.54008523355878,2.717175988981797,27.470503280714365,96.15723363594546,19,Good,Station 1,Rural,Active
2024-06-14,"Bakaano, Central, Ghana",270.64816765053524,480.0678022027236,175.9871754850988,8.159557894152066,88.77515246716881,198.40319387936714,320,Hazardous,Station 1,Suburban,Active
2024-06-15,"Augusco, Central, Ghana",354.5302597254582,260.729819360736,248.53160128169725,3.783156071652595,4.058571213469508,137.33008467080745,263,Very Unhealthy,Station 1,Suburban,Active
2024-06-16,"Pedu, Central, Ghana",435.4845618730428,488.65395399575186,24.05602704363399,0.8839696714675838,91.37274940064593,168.27135426103973,493,Hazardous,Station 2,Rural,Active
2024-06-17,"Bakaano, Central, Ghana",357.0434660662139,378.65510356721944,143.05166331993732,3.4222552477890456,83.29941385530005,82.96952131210915,399,Hazardous,Station 3,Suburban,Active
2024-06-18,"Augusco, Central, Ghana",400.86404153489593,80.83571811848095,189.02793805849902,9.813833342412801,29.757071644081545,153.57218462517105,141,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2024-06-19,"Augusco, Central, Ghana",169.72509627140303,238.450053233985,248.59587183548678,6.296835952592029,78.92906546771047,8.101834588264367,459,Hazardous,Station 1,Rural,Active
2024-06-20,"Bakaano, Central, Ghana",407.4125568732561,359.16558768600197,235.0408680147803,4.161609464061577,3.121356033874756,24.582236508448997,370,Hazardous,Station 3,Suburban,Active
2024-06-21,"Pedu, Central, Ghana",40.05742319233757,123.67015790954167,83.12077491401989,1.6653851349727,96.68655502933936,40.614118584012424,470,Hazardous,Station 1,Rural,Active
2024-06-22,"Augusco, Central, Ghana",447.4083280302638,320.30759177444367,282.2640508677613,9.861767972836947,52.65949425897893,80.39038492304391,142,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2024-06-23,"Bakaano, Central, Ghana",273.79618807686813,333.30023952330964,37.3037524292611,8.208490092631287,30.328102606544526,169.14897566515265,91,Moderate,Station 3,Suburban,Active
2024-06-24,"Augusco, Central, Ghana",408.64888498124685,81.34987190428295,262.54008558634564,2.814773024509194,36.25832125946771,69.2532101575861,353,Hazardous,Station 2,Suburban,Active
2024-06-25,"Augusco, Central, Ghana",226.15914225915006,282.54265622637814,291.28207488138554,0.7006869572118946,6.640535346049736,130.92423870309258,321,Hazardous,Station 3,Rural,Active
2024-06-26,"Bakaano, Central, Ghana",321.78884759826246,385.81345548930386,53.14605696678767,0.5662555737755803,98.93495140420391,141.86285896069668,287,Very Unhealthy,Station 1,Suburban,Active
2024-06-27,"Bakaano, Central, Ghana",263.2013304680566,249.44783226797097,216.61981926113558,1.2037814950553383,3.9291945150692453,117.23647081766828,214,Very Unhealthy,Station 3,Suburban,Active
2024-06-28,"Bakaano, Central, Ghana",365.7947608776659,6.051558388053713,12.08565563339954,5.807685836144216,65.49071231478591,71.44839363402724,446,Hazardous,Station 3,Rural,Active
2024-06-29,"Augusco, Central, Ghana",40.81499101529479,4.519234539646089,121.62684754174649,9.287634212054924,44.273592770645834,115.41066834270886,341,Hazardous,Station 2,Rural,Active
2024-06-30,"Augusco, Central, Ghana",30.1760419952819,178.5146719850061,154.88498975930221,4.9674342800598446,94.89162181887151,68.45311855794924,50,Good,Station 2,Rural,Active
2024-07-01,"Pedu, Central, Ghana",123.55161700507323,463.097034215891,174.19356777289022,8.429454824561972,24.599974030679515,16.774747710402416,152,Unhealthy,Station 3,Suburban,Active
2024-07-02,"Augusco, Central, Ghana",79.77234005659417,114.33838980180438,280.7811744745679,4.458866198598078,53.20868239380113,198.5607956372029,185,Unhealthy,Station 1,Suburban,Active
2024-07-03,"Bakaano, Central, Ghana",435.89178329610087,317.1818444358436,201.67520618825841,7.085835457678252,48.2356208582753,25.436490726502182,62,Moderate,Station 3,Rural,Active
2024-07-04,"Augusco, Central, Ghana",109.60699367902215,111.03793534666029,144.3833853657711,7.318727372865008,70.28664440501014,14.469676767211471,189,Unhealthy,Station 1,Suburban,Active
2024-07-05,"Pedu, Central, Ghana",487.93262790956567,160.8349948297743,242.9025108797668,1.7396370590333865,6.801023195242051,175.70614984143117,124,Unhealthy for Sensitive Groups,Station 3,Rural,Active
2024-07-06,"Bakaano, Central, Ghana",168.44789588555344,424.021044800742,285.1598462863227,3.6121605897581177,19.378913002335484,60.36693217857903,149,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2024-07-07,"Augusco, Central, Ghana",91.05895784434964,364.43072113497345,6.619844604687253,6.373021565380239,21.456482009284983,130.05939481470153,313,Hazardous,Station 1,Rural,Active
2024-07-08,"Augusco, Central, Ghana",394.84925357123956,47.699638656605316,294.7563816768116,0.7069660818436618,73.81507548416897,65.80114593244657,57,Moderate,Station 3,Rural,Active
2024-07-09,"Pedu, Central, Ghana",329.35388775043805,214.35101049321682,25.8396417191041,3.6154018776295658,18.913869632674007,78.29085415889423,341,Hazardous,Station 2,Suburban,Active
2024-07-10,"Bakaano, Central, Ghana",249.09785822656949,14.584881822632234,244.3160337806284,5.347994662811924,57.349176389097664,52.4225944033593,304,Hazardous,Station 1,Suburban,Active
2024-07-11,"Augusco, Central, Ghana",277.6817754688156,240.4450733015045,84.10042576542375,9.962244930446387,21.52438205009537,68.60880115860203,179,Unhealthy,Station 2,Rural,Active
2024-07-12,"Augusco, Central, Ghana",359.6008891361319,331.21700585053406,39.65389732616153,4.745335626224407,86.16249500839784,82.14008011730863,169,Unhealthy,Station 1,Rural,Active
2024-07-13,"Pedu, Central, Ghana",114.22737066564936,59.25131179907578,131.95669191415047,8.160567571143236,94.21854544896385,144.08321381846858,325,Hazardous,Station 3,Suburban,Active
2024-07-14,"Pedu, Central, Ghana",498.16695802837097,144.44246945458283,193.18697383428406,4.320672850666178,51.84929749422405,102.30723884695836,270,Very Unhealthy,Station 2,Suburban,Active
2024-07-15,"Pedu, Central, Ghana",487.3965810733916,198.91831275107847,114.28555350704251,7.9639072261970885,35.23088842091783,188.7130434313954,53,Moderate,Station 3,Suburban,Active
2024-07-16,"Pedu, Central, Ghana",325.16284317346845,459.7655123280249,16.36962248480969,5.954148016201084,23.405777501749913,8.376078767755102,490,Hazardous,Station 2,Suburban,Active
2024-07-17,"Pedu, Central, Ghana",99.77122546457257,496.627507711482,179.83834189761498,8.865954415023984,4.978100152304377,100.61366452640563,443,Hazardous,Station 2,Rural,Active
2024-07-18,"Augusco, Central, Ghana",340.11412121564564,22.45564949780793,270.7209828332024,4.109425523501099,26.85000761974954,116.84495776634363,100,Moderate,Station 2,Suburban,Active
2024-07-19,"Augusco, Central, Ghana",36.09920448958792,380.503961747696,114.96460978417551,6.043044198214789,65.42357799453178,184.03939721485477,480,Hazardous,Station 1,Suburban,Active
2024-07-20,"Bakaano, Central, Ghana",15.326251102903033,185.8620332011716,64.89983328924811,6.3001868061882735,53.36169313092108,9.831704724285517,263,Very Unhealthy,Station 2,Rural,Active
2024-07-21,"Augusco, Central, Ghana",128.84144425560683,196.22909311474,132.7732037798446,4.173829418004733,94.40412782809274,114.69991698704321,52,Moderate,Station 2,Rural,Active
2024-07-22,"Pedu, Central, Ghana",231.31147836965815,377.1324866735113,14.508813314634262,1.4431204368748152,39.62772624917006,170.7259857055914,59,Moderate,Station 1,Suburban,Active
2024-07-23,"Augusco, Central, Ghana",434.13625270419027,459.2132160727043,246.14627534408245,0.9355940691233555,69.38633423283946,48.385545623847314,491,Hazardous,Station 3,Rural,Active
2024-07-24,"Augusco, Central, Ghana",363.584534883154,475.4642972512742,247.90224328505602,0.166715505996331,48.93227474751214,175.2584697047875,107,Unhealthy for Sensitive Groups,Station 2,Suburban,Active
2024-07-25,"Pedu, Central, Ghana",371.3532605999905,288.5612930191604,176.40013902888853,8.735342642452146,51.25762159242117,3.8086818548583645,4,Good,Station 3,Suburban,Active
2024-07-26,"Augusco, Central, Ghana",212.74666722403768,178.5605796502514,105.93086668151685,2.3647491223869457,26.777431460411748,146.49092582674595,102,Unhealthy for Sensitive Groups,Station 3,Rural,Active
2024-07-27,"Augusco, Central, Ghana",172.96749627348146,393.7745429293896,239.935009333735,2.1150674928176807,45.49507768419997,186.6226442337306,195,Unhealthy,Station 2,Suburban,Active
2024-07-28,"Bakaano, Central, Ghana",185.51938149230136,125.50069163115013,166.40610743651015,7.360354004260655,47.07849970127073,131.43953232801243,261,Very Unhealthy,Station 2,Suburban,Active
2024-07-29,"Augusco, Central, Ghana",493.82478186802894,282.0370144167589,247.77969256500486,3.2001611308739175,70.66425217489339,87.80584879608959,364,Hazardous,Station 2,Rural,Active
2024-07-30,"Pedu, Central, Ghana",20.05459570624124,179.28923076243657,189.4376377749062,5.060446924118366,94.06399991861139,8.976203294543605,479,Hazardous,Station 1,Suburban,Active
2024-07-31,"Pedu, Central, Ghana",433.51574806122426,328.31553685393806,235.3216419638392,1.625110652974563,32.93212774825043,184.02276266452574,371,Hazardous,Station 1,Suburban,Active
2024-08-01,"Pedu, Central, Ghana",289.3377042861967,120.19945644675344,179.56889796532798,9.597457214619693,4.2200468581298445,94.05924453831496,349,Hazardous,Station 1,Rural,Active
2024-08-02,"Augusco, Central, Ghana",219.30770959479523,95.79647286741289,124.24232046469986,8.515814000172373,49.62951255006397,5.799348867189602,46,Good,Station 3,Rural,Active
